ID,Title,Alternative Title (en),Media Type,Status,Premiered Season,Genres,User Score,Number of Ratings,Number of Members,Studios,Rating
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Rascal Does Not Dream of Bunny Girl Senpai,tv,finished_airing,Fall 2018,"Drama, Romance, School, Supernatural",8.23,1139446,1799905,CloverWorks,pg_13
8687,Doraemon (2005),N/A,tv,currently_airing,Spring 2005,"Anthropomorphic, Comedy, Kids, Sci-Fi, Shounen",7.71,9477,21068,Shin-Ei Animation,pg
37305,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,"K: SEVEN STORIES ""Lost Small World - Outside the Cage - """,movie,finished_airing,Fall 2018,"Action, Super Power",7.42,6299,21646,GoHands,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
36946,Dragon Ball Super: Broly,Dragon Ball Super: Broly,movie,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Martial Arts, Shounen",8.18,294806,425119,Toei Animation,pg_13
37786,Yagate Kimi ni Naru,Bloom Into You,tv,finished_airing,Fall 2018,"Drama, Girls Love, School",7.89,148653,355155,TROYCA,pg_13
36653,Tsurune: Kazemai Koukou Kyuudou-bu,Tsurune: Kazemai High School Kyudo Club,tv,finished_airing,Fall 2018,"School, Sports",7.67,65189,168185,Kyoto Animation,pg_13
37497,Irozuku Sekai no Ashita kara,Iroduku: The World in Colors,tv,finished_airing,Fall 2018,"Drama, Fantasy, Love Polygon, Romance, School, Time Travel, Urban Fantasy, Visual Arts",7.52,134905,345110,P.A. Works,pg_13
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,Re:ZERO -Starting Life in Another World- Memory Snow,movie,finished_airing,Fall 2018,"Fantasy, Isekai",7.57,160243,306084,White Fox,pg_13
37976,Zombieland Saga,Zombie Land Saga,tv,finished_airing,Fall 2018,"Award Winning, Comedy, Idols (Female), Music, Parody, Supernatural",7.5,244231,508751,MAPPA,r
37475,Kishuku Gakkou no Juliet,Boarding School Juliet,tv,finished_airing,Fall 2018,"Action, Comedy, Romance, School, Shounen",7.45,183460,385509,LIDENFILMS,pg_13
36474,Sword Art Online: Alicization,Sword Art Online: Alicization,tv,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Video Game",7.57,638337,1079439,A-1 Pictures,r
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
37349,Goblin Slayer,Goblin Slayer,tv,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Gore",7.42,694410,1165649,White Fox,r
35972,Fairy Tail: Final Series,Fairy Tail Final Series,tv,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Shounen",7.6,259718,527823,"A-1 Pictures, Bridge, CloverWorks",pg_13
37007,Hinomaruzumou,Hinomaru Sumo,tv,finished_airing,Fall 2018,"Combat Sports, School, Shounen, Sports",7.53,55749,125929,Gonzo,pg_13
36934,Captain Tsubasa (2018),N/A,tv,finished_airing,Spring 2018,"Shounen, Sports, Team Sports",7.41,34884,77947,David Production,g
37510,Mob Psycho 100 II,Mob Psycho 100 II,tv,finished_airing,Winter 2019,"Action, Comedy, Supernatural",8.79,1004938,1593327,Bones,pg_13
38313,Oushitsu Kyoushi Heine Movie,The Royal Tutor Movie,movie,finished_airing,Winter 2019,"Comedy, Historical, Shounen",7.36,9859,25181,Tear Studio,pg_13
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
38235,Inazuma Eleven: Orion no Kokuin,N/A,tv,finished_airing,Fall 2018,"Sports, Super Power, Team Sports",6.89,15410,30036,OLM,g
40298,Youjo Senki Movie: Manner Eizou,Saga of Tanya the Evil: The Movie - Manner Movie,movie,finished_airing,Winter 2019,"Comedy, Isekai, Military, Reincarnation",6.94,7872,21968,Studio PuYUKAI,g
38201,Osomatsu-san Movie,Mr. Osomatsu the Movie,movie,finished_airing,Winter 2019,"Comedy, Gag Humor, Parody",7.88,6585,15735,Pierrot,r
37476,Cardfight!! Vanguard (2018),N/A,tv,finished_airing,Spring 2018,"Action, Strategy Game",6.74,6203,14360,OLM,pg_13
37302,Kemurikusa (TV),N/A,tv,finished_airing,Winter 2019,"Fantasy, Sci-Fi",7.04,10722,32676,Yaoyorozu,pg_13
38301,Kouya no Kotobuki Hikoutai,The Magnificent Kotobuki,tv,finished_airing,Winter 2019,"Action, Adventure, Military",6.83,11242,34928,"WAO World, GEMBA",pg_13
37140,Gegege no Kitarou (2018),GeGeGe no Kitaro,tv,finished_airing,Spring 2018,"Comedy, Horror, Mythology, Shounen, Supernatural",7.22,12064,52819,Toei Animation,pg_13
37975,Piano no Mori (TV) 2nd Season,Forest of Piano Second Season,tv,finished_airing,Winter 2019,"Drama, Music, School, Seinen",7.44,24813,53283,Gaina,pg_13
37958,Fukigen na Mononokean Tsuzuki,The Morose Mononokean II,tv,finished_airing,Winter 2019,"Comedy, Mythology, Supernatural",7.57,23268,55166,Pierrot Plus,pg_13
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,N/A,movie,finished_airing,Winter 2019,"Idols (Female), Music, School, Slice of Life",7.61,21782,46868,Sunrise,pg_13
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",Ace Attorney Season 2,tv,finished_airing,Fall 2018,"Adult Cast, Comedy, Detective, Drama, Mystery, Workplace",7.17,18135,43250,CloverWorks,pg_13
34209,Meiji Tokyo Renka,N/A,tv,finished_airing,Winter 2019,"Historical, Josei, Reverse Harem, Romance, Supernatural, Time Travel",7.04,22510,58578,TMS Entertainment,pg_13
8687,Doraemon (2005),N/A,tv,currently_airing,Spring 2005,"Anthropomorphic, Comedy, Kids, Sci-Fi, Shounen",7.71,9477,21068,Shin-Ei Animation,pg
34572,Black Clover,Black Clover,tv,finished_airing,Fall 2017,"Action, Fantasy, Shounen",8.14,891998,1741588,Pierrot,pg_13
37055,Youjo Senki Movie,Saga of Tanya the Evil: The Movie,movie,finished_airing,Winter 2019,"Action, Fantasy, Isekai, Military, Reincarnation",8.23,157293,296276,Nut,r
37515,Made in Abyss Movie 2: Hourou Suru Tasogare,Made in Abyss: Wandering Twilight,movie,finished_airing,Winter 2019,"Adventure, Drama, Fantasy, Gore, Mystery, Sci-Fi",8.38,60303,146711,Kinema Citrus,r
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,tv,finished_airing,Fall 2018,"Action, Adventure, Organized Crime, Shounen, Super Power",8.57,712813,1065952,David Production,r
35790,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,tv,finished_airing,Winter 2019,"Action, Adventure, Drama, Fantasy, Isekai",7.94,1021141,1648406,Kinema Citrus,pg_13
38101,5-toubun no Hanayome,The Quintessential Quintuplets,tv,finished_airing,Winter 2019,"Comedy, Harem, Romance, School, Shounen",7.64,636692,988751,Tezuka Productions,pg_13
37430,Tensei shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,tv,finished_airing,Fall 2018,"Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen",8.14,917353,1515050,8bit,pg_13
37520,Dororo,Dororo,tv,finished_airing,Winter 2019,"Action, Adventure, Fantasy, Historical, Mythology, Samurai, Shounen",8.25,649812,1275109,"Tezuka Productions, MAPPA",r
36474,Sword Art Online: Alicization,Sword Art Online: Alicization,tv,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Video Game",7.57,638337,1079439,A-1 Pictures,r
37965,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,tv,finished_airing,Fall 2018,"Adult Cast, Drama, Racing, Sports",8.38,141854,311359,Production I.G,pg_13
37779,Yakusoku no Neverland,The Promised Neverland,tv,finished_airing,Winter 2019,"Mystery, Psychological, Shounen, Survival, Suspense",8.49,1320704,2026704,CloverWorks,r
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,Fate/stay night: Heaven's Feel - II. Lost Butterfly,movie,finished_airing,Winter 2019,"Action, Fantasy, Urban Fantasy",8.47,237502,403174,ufotable,r
37514,Made in Abyss Movie 1: Tabidachi no Yoake,Made in Abyss: Journey's Dawn,movie,finished_airing,Winter 2019,"Adventure, Drama, Fantasy, Gore, Mystery, Sci-Fi",8.17,53887,136777,Kinema Citrus,r
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,tv,finished_airing,Winter 2019,"Comedy, Romance, School, Seinen",8.4,1131076,1800480,A-1 Pictures,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
34437,Code Geass: Fukkatsu no Lelouch,Code Geass: Lelouch of the Re;surrection,movie,finished_airing,Winter 2019,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",7.9,148908,325851,Sunrise,r
37982,Domestic na Kanojo,Domestic Girlfriend,tv,finished_airing,Winter 2019,"Drama, Love Polygon, Romance, School, Shounen",6.64,468647,780828,Diomedéa,r+
36633,Date A Live III,Date A Live III,tv,finished_airing,Winter 2019,"Action, Fantasy, Harem, Romance, School, Sci-Fi",7.19,218596,412141,J.C.Staff,r
35972,Fairy Tail: Final Series,Fairy Tail Final Series,tv,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Shounen",7.6,259718,527823,"A-1 Pictures, Bridge, CloverWorks",pg_13
37086,Kakegurui××,N/A,tv,finished_airing,Winter 2019,"Drama, High Stakes Game, Mystery, Psychological, School, Shounen, Strategy Game, Suspense",7.19,477815,796727,MAPPA,r
38731,Diamond no Ace: Act II,Ace of Diamond Act II,tv,finished_airing,Spring 2019,"School, Shounen, Sports, Team Sports",8.27,47119,93865,Madhouse,pg_13
35678,Hibike! Euphonium Movie 3: Chikai no Finale,Sound! Euphonium: Our Promise: A Brand New Day,movie,finished_airing,Spring 2019,"Drama, Music, Performing Arts, School",7.77,37456,76757,Kyoto Animation,pg_13
38000,Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba,tv,finished_airing,Spring 2019,"Action, Award Winning, Historical, Shounen, Supernatural",8.45,2173125,3159152,ufotable,r
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
38524,Shingeki no Kyojin Season 3 Part 2,Attack on Titan Season 3 Part 2,tv,finished_airing,Spring 2019,"Action, Drama, Gore, Military, Shounen, Survival, Suspense",9.05,1645340,2369567,Wit Studio,r
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Kabaneri of the Iron Fortress: The Battle of Unato,movie,finished_airing,Spring 2019,"Action, Fantasy, Gore, Historical, Horror, Survival, Suspense",7.68,67564,139188,Wit Studio,r
37426,Sarazanmai,Sarazanmai,tv,finished_airing,Spring 2019,"Action, Anthropomorphic, Supernatural",7.47,49633,136656,"MAPPA, Lapin Track",pg_13
39487,Lupin the IIIrd: Mine Fujiko no Uso,Lupin the Third: Fujiko Mine's Lie,movie,finished_airing,Spring 2019,"Action, Adult Cast, Adventure, Drama, Seinen",7.26,6082,14964,Telecom Animation Film,r+
8687,Doraemon (2005),N/A,tv,currently_airing,Spring 2005,"Anthropomorphic, Comedy, Kids, Sci-Fi, Shounen",7.71,9477,21068,Shin-Ei Animation,pg
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,Mobile Suit Gundam: The Origin - Advent of the Red Comet,tv,finished_airing,Spring 2019,"Action, Mecha, Military, Sci-Fi, Shounen, Space",8.13,11238,24529,Sunrise,pg_13
38770,Meitantei Conan Movie 23: Konjou no Fist,Case Closed Movie 23: The Fist of Blue Sapphire,movie,finished_airing,Spring 2019,"Action, Comedy, Detective, Drama, Mystery, Shounen",7.86,16821,31104,TMS Entertainment,pg_13
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,tv,finished_airing,Fall 2018,"Action, Adventure, Organized Crime, Shounen, Super Power",8.57,712813,1065952,David Production,r
38080,Kono Oto Tomare!,Kono Oto Tomare!: Sounds of Life,tv,finished_airing,Spring 2019,"Drama, Music, School, Shounen",7.93,126351,321308,Platinum Vision,pg_13
35848,Promare,Promare,movie,finished_airing,Spring 2019,"Action, Mecha, Sci-Fi, Super Power",7.9,141575,288617,Trigger,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
38680,Fruits Basket 1st Season,Fruits Basket 1st Season,tv,finished_airing,Spring 2019,"Drama, Love Polygon, Romance, School, Shoujo, Supernatural",8.21,413613,869415,TMS Entertainment,pg_13
38003,Bungou Stray Dogs 3rd Season,Bungo Stray Dogs 3,tv,finished_airing,Spring 2019,"Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power",8.21,350546,660726,Bones,r
35972,Fairy Tail: Final Series,Fairy Tail Final Series,tv,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Shounen",7.6,259718,527823,"A-1 Pictures, Bridge, CloverWorks",pg_13
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl,movie,finished_airing,Spring 2019,"Drama, Romance, School, Supernatural",8.59,467234,740032,CloverWorks,pg_13
37520,Dororo,Dororo,tv,finished_airing,Winter 2019,"Action, Adventure, Fantasy, Historical, Mythology, Samurai, Shounen",8.25,649812,1275109,"Tezuka Productions, MAPPA",r
37435,Carole & Tuesday,Carole & Tuesday,tv,finished_airing,Spring 2019,"Drama, Music, Sci-Fi",7.85,147485,336039,Bones,pg_13
37614,Hitoribocchi no Marumaru Seikatsu,N/A,tv,finished_airing,Spring 2019,"CGDCT, Comedy, School, Shounen",7.47,100833,224428,C2C,pg_13
38594,"Kimi to, Nami ni Noretara",Ride Your Wave,movie,finished_airing,Spring 2019,"Adult Cast, Drama, Romance, Supernatural",7.61,95731,236236,Science SARU,pg_13
34572,Black Clover,Black Clover,tv,finished_airing,Fall 2017,"Action, Fantasy, Shounen",8.14,891998,1741588,Pierrot,pg_13
34134,One Punch Man 2nd Season,One Punch Man Season 2,tv,finished_airing,Spring 2019,"Action, Adult Cast, Comedy, Parody, Seinen, Super Power",7.53,1059890,1753451,J.C.Staff,r
36999,Zoku Owarimonogatari,N/A,tv,finished_airing,Spring 2019,"Comedy, Mystery, Supernatural, Vampire",8.44,112997,236173,Shaft,r
35790,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,tv,finished_airing,Winter 2019,"Action, Adventure, Drama, Fantasy, Isekai",7.94,1021141,1648406,Kinema Citrus,pg_13
37981,Kaijuu no Kodomo,Children of the Sea,movie,finished_airing,Spring 2019,"Award Winning, Drama, Mystery, Seinen, Supernatural",7.2,38857,116110,Studio 4°C,pg_13
9488,Cencoroll Connect,Cencoroll Connect,movie,finished_airing,Spring 2019,"Action, Sci-Fi",7.19,7978,40991,Think Corporation,pg_13
37447,Karakuri Circus,Karakuri Circus,tv,finished_airing,Fall 2018,"Action, Adventure, Drama, Mystery, Shounen",7.16,39013,135465,Studio VOLN,pg_13
38472,Isekai Quartet,Isekai Quartet,tv,finished_airing,Spring 2019,"Comedy, Fantasy, Isekai, Parody",7.37,221342,394543,Studio PuYUKAI,pg_13
38186,Bokutachi wa Benkyou ga Dekinai,We Never Learn: BOKUBEN,tv,finished_airing,Spring 2019,"Comedy, Harem, Romance, School, Shounen",7.27,235184,453915,"Silver, Arvo Animation",pg_13
38759,Sewayaki Kitsune no Senko-san,The Helpful Fox Senko-san,tv,finished_airing,Spring 2019,"Iyashikei, Slice of Life, Supernatural",7.32,182131,365119,Doga Kobo,pg_13
38787,Senryuu Shoujo,Senryu Girl,tv,finished_airing,Spring 2019,"Comedy, Love Status Quo, School, Shounen",7.36,81600,191279,Connect,pg_13
37140,Gegege no Kitarou (2018),GeGeGe no Kitaro,tv,finished_airing,Spring 2018,"Comedy, Horror, Mythology, Shounen, Supernatural",7.22,12064,52819,Toei Animation,pg_13
38098,Mix: Meisei Story,MIX,tv,finished_airing,Spring 2019,"Drama, Romance, School, Shounen, Sports, Team Sports",7.22,10290,26052,OLM,pg_13
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,Mobile Suit Gundam: The Origin - Advent of the Red Comet,tv,finished_airing,Spring 2019,"Action, Mecha, Military, Sci-Fi, Shounen, Space",8.13,11238,24529,Sunrise,pg_13
8687,Doraemon (2005),N/A,tv,currently_airing,Spring 2005,"Anthropomorphic, Comedy, Kids, Sci-Fi, Shounen",7.71,9477,21068,Shin-Ei Animation,pg
40080,Quanzhi Gaoshou: Dianfeng Rongyao,The King's Avatar: For the Glory,movie,finished_airing,Summer 2019,"Action, Video Game",8.07,24417,52877,Colored Pencil Animation,pg_13
38234,One Piece Movie 14: Stampede,One Piece: Stampede,movie,finished_airing,Summer 2019,"Action, Adventure, Fantasy, Shounen",8.19,124701,201586,Toei Animation,pg_13
40211,Luo Xiao Hei Zhan Ji (Movie),The Legend of Hei,movie,finished_airing,Summer 2019,"Adventure, Drama, Fantasy",8.3,9906,28662,HMCH,g
32843,Senki Zesshou Symphogear XV,Symphogear XV,tv,finished_airing,Summer 2019,"Action, Idols (Female), Music, Sci-Fi",8.2,14763,40890,Satelight,pg_13
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
37521,Vinland Saga,N/A,tv,finished_airing,Summer 2019,"Action, Adventure, Drama, Gore, Historical, Seinen",8.76,926940,1605888,Wit Studio,r
38731,Diamond no Ace: Act II,Ace of Diamond Act II,tv,finished_airing,Spring 2019,"School, Shounen, Sports, Team Sports",8.27,47119,93865,Madhouse,pg_13
39014,Free! Movie 3: Road to the World - Yume,N/A,movie,finished_airing,Summer 2019,"School, Sports",7.73,7801,29700,"Kyoto Animation, Animation Do",pg_13
36369,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 1,movie,finished_airing,Summer 2019,"Adult Cast, Drama, Military, Sci-Fi, Space",8.06,14838,31043,Production I.G,r
40111,Nezha Zhi Mo Tong Jiang Shi,Ne Zha,movie,finished_airing,Summer 2019,"Action, Comedy, Drama, Fantasy, Historical",7.64,6542,14677,October Media,pg
38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,KonoSuba: God's Blessing on This Wonderful World! - Legend of Crimson,movie,finished_airing,Summer 2019,"Adventure, Comedy, Fantasy, Isekai, Parody",8.42,518576,820544,J.C.Staff,pg_13
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,movie,finished_airing,Summer 2019,Drama,8.41,259510,441867,Kyoto Animation,pg_13
38000,Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba,tv,finished_airing,Spring 2019,"Action, Award Winning, Historical, Shounen, Supernatural",8.45,2173125,3159152,ufotable,r
38680,Fruits Basket 1st Season,Fruits Basket 1st Season,tv,finished_airing,Spring 2019,"Drama, Love Polygon, Romance, School, Shoujo, Supernatural",8.21,413613,869415,TMS Entertainment,pg_13
38826,Tenki no Ko,Weathering with You,movie,finished_airing,Summer 2019,"Award Winning, Drama, Romance, Supernatural",8.27,626417,1041256,CoMix Wave Films,pg_13
38691,Dr. Stone,Dr. Stone,tv,finished_airing,Summer 2019,"Adventure, Comedy, Sci-Fi, Shounen, Survival",8.27,1088874,1802898,TMS Entertainment,pg_13
34572,Black Clover,Black Clover,tv,finished_airing,Fall 2017,"Action, Fantasy, Shounen",8.14,891998,1741588,Pierrot,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
39533,Given,N/A,tv,finished_airing,Summer 2019,"Boys Love, Drama, Music, School",8.3,323327,592141,Lerche,pg_13
39198,Kanata no Astra,Astra Lost in Space,tv,finished_airing,Summer 2019,"Adventure, Award Winning, Mystery, Sci-Fi, Shounen, Space, Survival, Suspense",8.07,151538,317899,Lerche,pg_13
38993,Karakai Jouzu no Takagi-san 2,Teasing Master Takagi-san 2,tv,finished_airing,Summer 2019,"Comedy, Love Status Quo, School, Shounen",8.03,187076,342747,Shin-Ei Animation,pg_13
38816,Hello World,N/A,movie,finished_airing,Summer 2019,"Drama, Romance, Sci-Fi",7.49,118628,269813,Graphinica,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
38619,Joshikousei no Mudazukai,Wasteful Days of High School Girls,tv,finished_airing,Summer 2019,"CGDCT, Comedy, Gag Humor, School",7.7,50074,127315,Passione,pg_13
35972,Fairy Tail: Final Series,Fairy Tail Final Series,tv,finished_airing,Fall 2018,"Action, Adventure, Fantasy, Shounen",7.6,259718,527823,"A-1 Pictures, Bridge, CloverWorks",pg_13
38671,Enen no Shouboutai,Fire Force,tv,finished_airing,Summer 2019,"Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy",7.71,751872,1395957,David Production,pg_13
39071,Machikado Mazoku,The Demon Girl Next Door,tv,finished_airing,Summer 2019,"CGDCT, Comedy, Mahou Shoujo, School",7.64,65511,171561,J.C.Staff,pg_13
37435,Carole & Tuesday,Carole & Tuesday,tv,finished_airing,Spring 2019,"Drama, Music, Sci-Fi",7.85,147485,336039,Bones,pg_13
37140,Gegege no Kitarou (2018),GeGeGe no Kitaro,tv,finished_airing,Spring 2018,"Comedy, Horror, Mythology, Shounen, Supernatural",7.22,12064,52819,Toei Animation,pg_13
39417,Granbelm,N/A,tv,finished_airing,Summer 2019,"Action, Mahou Shoujo, Mecha, Sci-Fi",6.67,19860,54893,Nexus,pg_13
38297,"Maou-sama, Retry!","Demon Lord, Retry!",tv,finished_airing,Summer 2019,"Action, Adventure, Fantasy, Isekai",6.56,137836,263117,EKACHI EPILKA,pg_13
38731,Diamond no Ace: Act II,Ace of Diamond Act II,tv,finished_airing,Spring 2019,"School, Shounen, Sports, Team Sports",8.27,47119,93865,Madhouse,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
41590,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,Re:ZERO -Starting Life in Another World- The Frozen Bond: Manner Movie,movie,finished_airing,Fall 2019,Fantasy,7.54,19214,45454,Studio PuYUKAI,g
40351,Pokemon (2019),Pokémon Journeys: The Series,tv,finished_airing,Fall 2019,"Action, Adventure, Comedy, Fantasy, Kids",7.55,39377,94064,OLM,pg
37379,Chihayafuru 3,N/A,tv,finished_airing,Fall 2019,"Drama, Josei, Love Polygon, School, Sports, Strategy Game",8.46,65530,146314,Madhouse,pg_13
38889,Kono Oto Tomare! Part 2,Kono Oto Tomare!: Sounds of Life Season 2,tv,finished_airing,Fall 2019,"Drama, Music, School, Shounen",8.42,98663,185945,Platinum Vision,pg_13
39570,High Score Girl II,Hi Score Girl II,tv,finished_airing,Fall 2019,"Comedy, Love Polygon, Love Status Quo, School, Seinen, Video Game",7.95,83361,141990,J.C.Staff,pg_13
39355,Radiant 2nd Season,RADIANT Season 2,tv,finished_airing,Fall 2019,"Action, Adventure, Fantasy",7.56,45727,113850,Lerche,pg_13
39569,Sora no Aosa wo Shiru Hito yo,Her Blue Sky,movie,finished_airing,Fall 2019,"Drama, Music, Romance, Supernatural, Time Travel",7.48,44722,124346,CloverWorks,pg_13
39959,Ani ni Tsukeru Kusuri wa Nai! 3,N/A,tv,finished_airing,Fall 2019,"Comedy, School",7.68,20392,40557,Fanworks,pg_13
40082,Lupin III: The First,Lupin III: The First,movie,finished_airing,Fall 2019,"Action, Adult Cast, Adventure, Comedy, Mystery, Seinen",7.81,18290,34356,"TMS Entertainment, Marza Animation Planet",pg_13
36885,Saenai Heroine no Sodatekata Fine,Saekano the Movie: Finale,movie,finished_airing,Fall 2019,"Comedy, Harem, Otaku Culture, Romance, School",8.42,86753,191098,CloverWorks,pg_13
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 2,movie,finished_airing,Fall 2019,"Adult Cast, Drama, Military, Sci-Fi, Space",8.17,13708,26953,Production I.G,r
8687,Doraemon (2005),N/A,tv,currently_airing,Spring 2005,"Anthropomorphic, Comedy, Kids, Sci-Fi, Shounen",7.71,9477,21068,Shin-Ei Animation,pg
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 3,movie,finished_airing,Fall 2019,"Adult Cast, Drama, Military, Sci-Fi, Space",8.27,13608,27556,Production I.G,r
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Ascendance of a Bookworm,tv,finished_airing,Fall 2019,"Fantasy, Isekai, Reincarnation",7.98,169792,328731,Ajia-do,pg_13
37521,Vinland Saga,N/A,tv,finished_airing,Summer 2019,"Action, Adventure, Drama, Gore, Historical, Seinen",8.76,926940,1605888,Wit Studio,r
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,My Hero Academia: Heroes Rising,movie,finished_airing,Fall 2019,"Action, Shounen, Super Power",7.94,345977,591195,Bones,pg_13
38408,Boku no Hero Academia 4th Season,My Hero Academia Season 4,tv,finished_airing,Fall 2019,"Action, School, Shounen, Super Power",7.87,1113974,1783711,Bones,pg_13
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order: Absolute Demonic Front - Babylonia,tv,finished_airing,Fall 2019,"Action, Fantasy, Isekai",7.94,138350,292186,CloverWorks,pg_13
38671,Enen no Shouboutai,Fire Force,tv,finished_airing,Summer 2019,"Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy",7.71,751872,1395957,David Production,pg_13
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,tv,finished_airing,Fall 2019,"Action, Adventure, Comedy, Fantasy, Isekai, Parody",7.48,373186,648933,White Fox,r
39597,Sword Art Online: Alicization - War of Underworld,Sword Art Online: Alicization - War of Underworld,tv,finished_airing,Fall 2019,"Action, Adventure, Fantasy, Video Game",7.58,469609,791837,A-1 Pictures,r
38691,Dr. Stone,Dr. Stone,tv,finished_airing,Summer 2019,"Adventure, Comedy, Sci-Fi, Shounen, Survival",8.27,1088874,1802898,TMS Entertainment,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
39195,Beastars,N/A,tv,finished_airing,Fall 2019,"Anthropomorphic, Drama, Psychological, School, Shounen, Suspense",7.81,547820,883661,Orange,r
34572,Black Clover,Black Clover,tv,finished_airing,Fall 2017,"Action, Fantasy, Shounen",8.14,891998,1741588,Pierrot,pg_13
39539,No Guns Life,No Guns Life,tv,finished_airing,Fall 2019,"Action, Drama, Sci-Fi, Seinen",6.86,76865,200037,Madhouse,pg_13
